lepton_pT,lepton_eta,lepton_phi,met_magnitude,met_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_b_tag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_b_tag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_b_tag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_b_tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
0.469784,0.0194252,-0.417497,1.42511,0.554634,1.13813,-0.644665,-1.30328,2.17308,0.392567,-1.13548,0.464292,1.10744,0.640315,-1.57911,-0.00186157,0,0.969247,-0.878256,1.38712,0,0.878337,1.06408,0.982084,0.77829,1.01643,1.00528,0.918212,1
0.69031,-0.865912,-1.68369,0.493482,0.322668,0.738904,1.52889,-0.242204,0,1.19747,0.469234,-1.46662,2.21487,0.923768,1.69141,0.194618,0,0.928598,-0.0312751,1.18846,3.10196,0.818219,0.931908,0.984877,1.28063,0.69494,0.857049,1.10603,1
1.0523,0.422648,-0.511268,1.36441,1.32792,1.20161,-0.308977,-1.60153,2.17308,0.932315,0.0136595,-0.156665,0,0.499467,0.469861,1.2292,2.54822,1.65371,-0.737509,0.24622,0,0.946947,0.864291,1.65377,1.24824,0.675932,0.972728,0.955528,1
0.674572,-0.413991,0.781661,0.169713,1.00266,1.55925,1.02387,1.67992,0,2.11833,0.665451,-0.359178,1.10744,0.864408,0.752949,1.27191,0,0.828314,-1.27218,-0.183385,0,0.803413,0.91405,0.988748,1.10694,1.02419,0.875148,0.802099,1
1.64489,-0.420809,-0.496287,0.370562,-0.957523,1.17789,-0.788248,1.11778,2.17308,0.567951,-0.387518,-1.16979,0,0.631534,-0.687975,0.176866,1.27411,0.485354,-0.146205,-1.55569,0,0.245149,0.880102,0.979167,0.657103,0.806823,0.924603,0.743488,1
0.352659,1.20864,0.992509,0.776727,0.592936,0.733682,-0.475336,0.589462,1.08654,0.993882,0.301186,-1.07769,0,0.716359,1.05697,-0.503342,0,0.624826,0.273538,-1.44803,0,0.949532,0.804371,0.996201,0.759832,0.902747,0.61291,0.587381,1
0.423666,0.476217,1.37203,2.3967,-1.28387,0.818236,-0.251544,0.0827628,2.17308,1.09032,0.366268,0.771113,2.21487,0.430448,0.299645,-0.351345,0,0.523082,-1.04815,-1.53737,0,0.650122,0.810815,0.989292,1.2603,0.922373,1.03837,0.816482,1
1.27411,-1.01103,-0.817,0.24604,-0.339459,0.753653,-0.0307226,0.790146,2.17308,0.960644,0.0204591,-1.48493,2.21487,0.323494,0.138531,0.421504,0,0.434725,-2.00257,1.05473,0,0.720673,0.887365,0.989065,1.02656,1.11079,0.828709,0.730546,1
0.964641,0.728474,-0.923533,0.796848,-1.57658,0.774264,-0.0188398,0.805114,0,0.988972,-0.0805637,0.423235,2.21487,1.0611,0.606399,-1.26611,2.54822,0.88941,-1.99091,0.893802,0,1.88382,1.31346,0.997484,0.564445,1.16465,1.14765,1.04717,1
0.832142,1.30506,1.09849,1.18655,0.502228,0.976808,2.93205,0.745241,0,1.69856,0.549858,-1.11208,0,1.10431,0.231376,-0.694728,0,0.944663,-0.452684,-1.72438,3.10196,0.838564,0.900576,0.983181,1.16586,0.554677,1.01728,1.08456,1
0.398594,0.185,-1.25978,1.75882,-0.670379,0.96893,1.05457,0.588907,0,1.88377,-0.363233,1.35979,0,1.48944,-1.12216,-0.161625,2.54822,1.9346,-0.86743,0.68571,3.10196,2.3107,1.62382,0.993964,0.777886,0.905686,1.24104,1.11586,1
0.693787,-0.0234294,0.246775,0.843654,0.997451,0.852405,-0.371362,1.05735,1.08654,0.578275,-0.0825065,-0.531175,0,1.5748,-0.947396,-0.407373,0,1.33777,-0.710026,-1.60396,3.10196,0.744578,0.933567,0.981584,0.675238,0.811239,0.897215,0.79165,1
0.350645,-1.54185,-1.21151,1.48513,1.53318,0.972319,-0.071322,0.116025,0,1.43039,0.319642,-1.62142,2.21487,0.871609,-0.511387,-0.50778,1.27411,0.504826,1.52111,0.384393,0,0.788224,0.975578,0.987363,1.31358,1.14008,1.77623,1.57912,1
0.878078,-0.496778,0.312249,1.068,0.52878,1.3622,-0.567427,-1.01944,2.17308,0.495682,-1.0364,0.852673,0,0.61889,-0.368478,1.50601,2.54822,0.800079,0.671628,0.348878,0,0.955952,0.675798,0.978336,1.51433,0.8759,1.00303,0.87234,1
1.0373,-0.375032,-0.433033,1.48458,-1.24417,0.968746,0.343584,0.853345,0,0.797725,2.61597,1.57617,0,1.28485,0.919524,0.122502,2.54822,1.32365,-0.055427,-0.812658,3.10196,0.811303,1.01486,1.14647,1.24716,0.932952,0.831371,0.890052,1
1.22378,-1.01493,1.29657,0.71806,0.393719,1.45454,-0.729825,1.72593,0,2.35326,-0.1913,0.0870078,2.21487,0.833323,0.346067,-0.651459,2.54822,0.856063,-1.43708,-1.46801,0,0.982296,1.27746,0.986653,1.24272,1.01684,1.45705,1.18723,1
1.12642,-0.753906,1.55625,1.07988,1.74252,2.35238,-0.617929,-0.337002,0,1.09259,-1.69402,0.297843,0,1.39566,-1.21865,-1.69991,0,2.31334,0.809876,1.72118,1.55098,0.862802,0.847996,0.984856,1.84113,0.872005,1.40586,1.2898,1
0.380293,-1.17758,0.873213,1.23691,-1.06666,0.85497,0.225747,0.969763,0,1.376,-0.159245,-0.635486,2.21487,0.498765,1.29455,-0.745209,0,0.804461,-0.396885,0.357202,1.55098,1.38938,0.914729,0.988229,0.786251,0.755598,0.880546,0.820177,1
0.793344,1.25831,-1.37408,0.37374,0.317015,0.563751,0.301995,1.09949,2.17308,0.460681,2.21673,0.0426214,0,0.656473,1.5394,1.44776,0,0.83586,-0.529303,-0.185605,3.10196,0.950423,0.879796,0.98928,0.699541,0.754234,0.65508,0.599887,1
0.73771,-0.628264,-1.41348,1.89237,-0.735104,0.693833,-0.0901364,1.40328,0,1.23839,-0.7071,0.464847,1.10744,0.46645,0.374285,0.372133,0,0.552534,0.863177,0.928761,3.10196,0.860327,0.95413,0.984882,0.982832,0.806459,0.928324,0.860051,1
0.729657,-0.971101,0.273408,1.77074,1.43535,0.725529,-0.92292,-0.456747,0,0.965554,0.786873,-0.449615,0,0.787662,-0.718924,0.811483,2.54822,0.993588,-0.348581,-1.08789,0,0.910818,0.945677,1.3639,0.713993,0.528938,0.641366,0.661593,1
1.3367,0.0729935,-1.37297,0.259255,0.715398,1.04029,0.171284,1.25582,0,1.32639,-0.271924,0.206851,2.21487,0.615202,-2.40106,-0.241507,0,1.5286,0.254383,-0.705005,3.10196,0.933525,1.11446,0.984731,1.03191,1.01545,0.991764,0.864032,1
0.89162,0.780095,-1.60157,0.372642,-0.768449,0.602867,1.17538,-1.07654,2.17308,0.462444,-0.122333,1.0047,2.21487,0.526161,-1.44894,1.25694,0,1.6744,0.65747,0.181295,0,1.0535,0.97264,0.984975,0.724971,0.921275,0.780379,0.763382,1
0.480765,1.083,-1.01508,1.99279,-0.354396,1.19236,0.75453,1.67936,0,1.11412,-0.428316,-0.412997,2.21487,0.920783,0.226825,0.265624,2.54822,2.43407,-1.43458,0.892692,0,0.890227,1.09697,0.98312,1.73029,0.724819,1.18579,1.20232,1
0.870757,0.165521,-0.657754,1.66167,0.11329,0.882544,-0.0653806,-1.45019,0,0.552213,0.323528,-0.0540219,2.21487,1.55179,0.404323,0.80871,0,2.55139,-0.77915,-1.5296,0,0.879589,1.01702,1.06787,1.03085,0.837391,0.759237,0.83729,1
0.865999,-1.38601,1.43418,0.824395,0.736721,0.823182,0.115831,-1.00946,2.17308,0.318284,-1.64448,0.333352,0,0.421667,-0.398516,0.623428,2.54822,0.727301,-0.995685,-0.525766,0,0.476999,0.749426,0.977785,0.66718,0.758985,1.03254,0.774355,1
0.525602,-0.453924,-0.253813,1.84741,0.634328,0.834817,0.982283,-1.60985,2.17308,0.622845,1.18611,-0.714272,0,0.570067,0.918614,0.517474,0,0.856793,-0.324429,-1.11564,3.10196,0.824347,0.886068,0.988135,0.791349,0.772449,1.00382,0.913867,1
0.877163,0.0798113,0.957552,1.35381,-0.0282942,0.607997,-0.0435956,1.59399,0,0.896685,0.333241,0.203522,0,0.878282,2.13198,-1.62058,0,2.16827,0.305185,-1.24937,0,1.02418,0.774219,1.17099,0.851399,0.682254,0.812796,0.817692,1
0.838182,-0.00784591,-0.860834,0.536102,1.46433,1.22955,0.531728,-0.58093,2.17308,1.30914,0.319642,1.08737,1.10744,0.716535,0.806653,1.71293,0,0.375334,2.37642,1.01533,0,0.738882,0.920444,0.984269,0.841522,1.87268,1.0571,0.869542,1
0.693238,0.459659,1.48523,0.578633,0.584289,1.15993,1.20806,-0.61142,2.17308,0.821017,2.25559,1.36866,0,1.48751,2.07736,0.782082,0,0.800566,-0.0154515,-0.917536,0,0.855318,1.27559,0.993407,1.40469,0.778012,1.17825,1.25666,1
0.492843,-1.34024,-1.27975,1.53733,1.61475,1.15718,-0.846672,-0.15683,2.17308,0.738802,0.344898,0.178555,2.21487,1.26922,0.123056,0.981232,0,0.875779,-2.14998,-1.47078,0,1.18502,0.83937,0.995748,1.67242,0.963379,1.46754,1.59427,1
0.307272,-1.86423,0.729504,0.868138,-0.308149,0.897018,-0.0208203,-0.366938,0,1.4455,0.238047,1.10235,2.21487,0.715833,-0.255607,-0.947688,0,1.02231,0.252718,-1.40419,1.55098,0.744366,0.726302,0.9807,1.04742,0.848413,0.893776,0.796573,1
0.687016,0.401221,-1.71754,0.22935,-0.528005,1.04808,-0.49316,0.765199,1.08654,0.917962,0.992804,-1.08767,0,0.291356,-0.495002,-0.630934,0,0.498498,0.513391,-0.293258,3.10196,0.756253,1.44692,0.987573,0.579092,0.768588,0.843985,0.743304,1
0.646754,1.25539,-1.69923,1.30243,0.761857,0.716735,1.89329,0.460292,0,0.972101,-0.472027,-0.197723,2.21487,1.85403,-0.757154,-1.18678,1.27411,0.897929,0.444267,-1.04961,0,1.50677,1.65708,1.01417,1.75396,1.13732,1.52627,1.34008,1
0.288239,-2.15447,-0.0712637,1.13024,-1.39828,0.90682,-0.507023,-0.391885,2.17308,1.30285,-1.17142,0.840467,0,1.03037,-0.935563,1.40671,0,0.972898,-0.773321,-0.690023,1.55098,0.88259,0.975667,0.985778,0.872567,0.336308,0.918339,0.80578,1
1.42308,1.04891,-1.64763,1.10488,-0.791165,0.488266,1.09418,-0.310946,2.17308,1.21799,0.504203,0.584135,2.21487,0.276779,0.554514,0.240661,0,0.693224,-0.0470988,-0.201142,0,0.902862,0.884382,1.21274,1.26708,0.885863,0.895296,0.821151,1
1.10867,-0.750984,0.0570124,0.5347,1.69691,0.348199,-2.11417,0.208606,0,0.646263,-0.624533,-1.2802,1.10744,0.476109,1.50937,1.12324,0,1.0357,-1.01151,1.39211,0,0.91398,0.856539,1.06211,0.853914,0.74894,0.85908,0.746739,1
0.624244,-0.150045,1.53905,0.553924,1.4339,0.527566,0.985253,-1.18686,0,1.41138,0.536259,-0.14224,1.10744,1.31277,0.493528,1.29299,0,1.82434,0.570856,-0.789907,3.10196,1.13521,1.17997,0.989511,1.51548,0.803805,1.16697,1.04382,1
0.586361,-1.27303,1.39367,0.0397357,0.717229,0.991557,-0.297094,0.132102,2.17308,1.03039,0.175879,-1.34234,0,0.988046,0.369734,-0.730786,0,1.31342,0.12946,0.964276,3.10196,0.857004,0.843783,0.906702,0.845508,0.868141,0.890055,0.756254,1
1.67362,-0.129592,0.319462,1.21636,0.949205,0.84013,-0.959558,-0.381906,2.17308,0.753532,-0.283581,1.27046,1.10744,1.8723,-0.409439,-1.06862,0,0.998456,0.775731,1.45537,0,1.60943,1.15857,1.06334,1.17476,1.23473,1.01631,1.01641,1
0.781815,-0.170499,-0.0485139,0.863156,1.49022,1.02344,0.351506,-1.29053,2.17308,0.891145,0.10594,0.827151,2.21487,1.26395,1.80793,-0.00241626,0,1.43196,1.0414,1.64182,0,1.1431,0.971349,1.11895,0.955742,1.3368,0.818573,0.758836,1
0.631564,-1.11817,-1.36742,0.995611,0.795013,1.02243,-0.367401,-1.66418,0,1.67288,-0.159245,0.0509438,2.21487,0.511761,0.00927538,1.31574,0,0.4301,-0.702531,1.39045,3.10196,1.11202,0.617007,1.02085,1.12882,0.763175,0.877066,0.795967,1
0.679513,1.36642,-0.415832,1.0036,1.07135,1.35066,-0.736757,0.690913,0,2.49364,1.61545,-0.977816,0,1.0813,0.733833,0.652829,2.54822,0.86726,0.944794,-1.47633,3.10196,0.671048,0.59547,1.11385,0.696565,0.706402,0.873045,0.810092,1
1.94978,-0.143228,-0.221631,0.998971,-0.74026,0.55688,-0.132716,1.60951,0,1.00698,0.326442,0.946439,2.21487,1.02106,0.549053,-1.43419,2.54822,0.411845,0.963949,0.419352,0,0.924514,0.977571,0.995886,0.953324,0.915823,0.913711,0.87809,1
0.454046,-1.22044,1.12179,0.66158,1.02442,0.893812,-0.380274,-0.424593,0,0.682523,-0.914002,0.0681436,0,1.40199,-0.408529,1.18094,2.54822,1.71724,-0.250308,-1.4275,3.10196,0.852506,1.09614,0.986857,0.618313,0.847781,0.913844,0.820846,1
0.786939,-0.891236,0.909279,0.872503,-1.64349,2.20196,-0.0396346,-0.600887,0,1.1636,0.922865,0.477053,0,1.36827,0.68377,1.03282,0,1.59626,0.456759,1.50864,3.10196,0.949293,0.91834,0.988448,0.586018,0.731217,0.900951,1.07209,1
1.47414,0.490826,0.744486,0.392263,-0.420346,1.04029,1.30807,0.469717,0,1.28472,-0.710014,-1.40337,1.10744,0.690192,-0.516848,-0.637036,2.54822,0.986529,0.0844873,-0.827641,0,0.626029,0.692215,0.986842,0.819248,0.642552,0.904312,0.738253,1
0.920353,0.673932,0.591344,0.417127,-1.27636,0.574102,1.48532,1.67105,0,1.25803,1.20554,-1.25634,0,0.848602,1.90532,0.0814516,0,1.38669,0.827366,-0.189489,3.10196,0.89946,0.980337,0.98891,0.65405,0.569184,0.769549,0.687733,1
0.696899,0.436284,1.34152,0.198738,-1.43031,1.06722,-1.00907,0.838376,2.17308,0.98167,-1.18599,-0.470699,0,0.840524,-0.397606,-0.803457,0,0.644055,-0.438526,-1.18056,3.10196,0.695229,1.35442,0.976949,0.535609,0.877717,0.820607,0.74365,1
1.00179,0.347653,-1.26477,1.26865,1.35055,1.31695,0.49608,-0.267151,2.17308,0.646389,-0.246669,-1.57925,0,0.579902,0.399772,0.68112,0,0.854359,-0.421869,0.34,3.10196,0.930232,0.915363,1.10336,1.35236,0.830091,0.932616,0.883011,1
0.401156,2.0521,-1.08222,1.20657,0.976567,0.4628,1.53978,0.750231,0,1.09989,1.36775,-0.909572,1.10744,1.01281,0.296004,-0.525531,2.54822,0.414036,1.73264,-0.759942,0,0.677641,0.8309,0.98821,0.913048,0.742325,0.7731,0.675046,1
0.933529,-0.787021,1.51408,0.149361,1.32221,0.499168,0.464392,-0.702338,0,1.00937,1.19776,-0.343088,2.21487,0.446956,0.786628,0.884708,2.54822,0.90012,-1.06398,0.467629,0,1.3482,0.904027,0.993529,1.14286,0.65183,0.807749,0.785583,1
0.800665,0.0798113,-0.662748,0.347349,-0.819676,0.846634,-0.0416151,0.307839,0,1.14509,1.24439,-1.1426,2.21487,1.15664,0.661013,0.984006,0,1.26255,0.1178,-1.67444,0,0.987358,1.13276,0.9921,0.606494,0.600228,0.671734,0.659581,1
0.928222,0.249282,-1.0911,0.798784,1.27024,1.10863,-0.533759,-0.220029,0,0.882835,-0.36809,1.68159,2.21487,0.73357,0.226825,0.242325,0,1.00527,0.853183,1.16959,1.55098,0.927476,1.17315,1.0123,0.656688,0.749375,0.935673,0.825832,1
0.417078,-0.869808,-1.42901,0.709511,-0.594416,1.15709,-0.426815,-1.61151,2.17308,1.01289,0.668365,0.81328,0,1.15383,-1.37794,-0.811223,0,1.1131,0.526716,0.269526,0,0.82043,1.20657,0.979081,0.831153,0.947877,0.943546,0.822566,1
0.942863,-0.893184,-0.0906833,0.943301,-1.30704,0.968105,-0.0802341,0.615517,0,0.773173,-1.12673,-0.774748,0,1.55442,-0.724385,-1.51185,1.27411,0.709775,0.496735,1.2212,1.55098,0.891707,0.700775,1.1615,0.833592,0.787289,0.794189,0.780366,1
0.931882,0.0359827,-1.7414,1.614,-1.19682,0.844527,-0.519896,0.912663,2.17308,0.668296,0.387638,-0.293709,2.21487,0.953273,0.397041,0.184632,0,0.830992,0.851517,1.05362,0,0.751498,0.900048,0.98611,0.854806,1.11288,0.957452,0.837829,1
0.809998,1.07521,-0.641109,1.23751,1.63977,0.436234,2.31315,-0.797136,0,0.875281,0.733447,0.239031,2.21487,0.535118,2.41688,0.696098,0,0.845596,0.0495087,1.51641,3.10196,0.858241,1.05557,1.22714,0.728859,0.760854,0.827118,0.786531,1
0.742285,0.522967,1.0541,1.25764,-1.2534,0.981113,-0.809043,1.41714,2.17308,1.09133,0.634367,-0.318121,0,0.805575,-0.0744675,0.290032,2.54822,0.47221,2.19819,-0.358182,0,1.08951,0.940774,1.1698,1.16043,1.02988,1.2503,1.0575,1
1.78818,0.17039,-0.595055,0.320361,-0.650138,0.803212,0.71294,1.32068,2.17308,1.11928,-0.299123,0.652379,1.10744,0.93694,0.698334,-0.704159,0,0.525273,1.3079,1.31775,0,0.814624,0.863646,0.9858,1.08737,1.08996,1.02327,0.893803,1
0.557629,-0.62729,0.0914138,1.3247,-1.04299,0.613585,-0.331752,0.386006,0,0.691462,0.335184,-0.0395962,0,0.92131,2.4979,1.06555,0,1.62669,0.759074,1.49144,3.10196,0.706032,0.937885,1.0154,1.11488,0.793304,0.810985,0.799271,1
0.744298,-0.659431,0.502011,0.939461,-0.807865,1.12448,0.854543,0.98196,0,1.15655,-0.776067,-0.976152,0,0.662444,-0.139095,-0.561037,2.54822,0.893548,-0.604258,1.44649,0,1.08484,0.96644,1.07096,0.587944,0.30458,0.599962,0.589301,1
1.77976,0.234672,-0.146724,0.884842,0.596665,0.337664,0.550542,1.35672,0,1.49976,1.30656,1.71599,2.21487,0.714779,1.37647,-0.480043,0,1.21971,0.869007,0.342219,0,0.983278,0.940317,1.0802,0.760652,0.960045,1.04698,0.870646,1
0.720873,-1.42497,0.858787,0.326779,-1.5708,1.06713,-1.67054,-0.300968,0,0.890264,-0.866405,-1.10598,1.10744,0.827176,-1.03478,1.54318,2.54822,0.669126,-1.79436,0.511467,0,0.914905,1.03658,0.989089,0.770109,0.634229,0.799989,0.758379,1
0.596793,-1.66262,-0.153938,0.568202,-0.945695,1.42037,-0.948666,1.4554,0,1.44109,-0.599277,-0.581668,0,1.01369,-1.28965,1.06444,2.54822,1.67464,-1.0798,0.650195,3.10196,0.887033,0.965355,0.985223,0.811143,0.368222,0.7243,0.668396,1
0.939203,-0.172447,1.04023,0.51279,1.62458,1.87896,0.739676,-1.05658,0,1.48944,-0.0582221,0.641283,2.21487,0.847724,0.914062,0.0631454,0,0.918619,0.0744934,-0.270506,0,0.74403,1.44479,0.994142,0.913468,0.625295,1.32174,1.19537,1
1.52977,0.627182,1.23942,0.680753,-1.07582,0.680825,-0.0386444,-0.386341,2.17308,0.469746,0.0942835,0.0354086,0,0.451698,1.01146,-0.274236,0,0.970708,-0.737509,1.13963,3.10196,0.606954,0.655268,1.23066,1.06304,0.92355,0.82025,0.663572,1
0.729108,0.311616,0.462061,1.26381,1.57388,1.04304,-0.423844,-1.41083,0,1.8222,-0.676987,0.286192,2.21487,0.552329,-0.621527,-0.767399,0,0.863852,-0.678379,1.21787,3.10196,0.867594,0.718005,1.12068,1.28281,0.845577,0.928645,0.890743,1
0.879176,0.320382,-0.375882,2.41261,-0.0453487,2.06153,-0.410971,1.57071,0,1.14459,0.0651423,-0.994461,2.21487,1.27413,-0.835435,-0.179377,0,2.0821,-0.949879,-1.09178,3.10196,0.950096,1.32905,0.993839,1.20956,0.902028,1.35333,1.57441,1
0.669447,0.352523,-1.71698,0.385481,-1.52869,0.786081,0.236639,0.715305,2.17308,0.652432,2.34981,-1.4988,0,1.16929,0.928626,-0.239288,1.27411,1.15253,1.55026,-0.581815,0,0.890192,0.945938,0.984115,0.940799,1.02454,1.0236,1.14775,1
2.16793,0.0729935,-0.687717,0.724645,-0.384085,1.38446,1.73783,0.89714,0,1.36454,0.619797,0.904827,2.21487,0.614323,0.677398,-0.853383,1.27411,0.714643,-0.492659,-1.42362,0,0.675721,0.959868,0.998238,0.513206,0.974227,0.921572,0.810094,1
1.89634,-0.413991,-0.963483,0.635637,0.168361,1.09251,0.302985,0.748013,2.17308,0.290082,-0.548766,-1.62419,2.21487,0.331749,0.902229,1.21699,0,0.543772,0.131125,-0.510783,0,0.509786,0.644878,1.29664,0.680069,0.791353,0.895472,0.693941,1
0.855385,-1.29446,0.416008,1.31207,1.03602,0.256683,-2.68949,-0.30762,0,0.920103,-1.01211,-0.837999,2.21487,0.567959,1.18896,-0.557709,0,0.542555,-1.19057,1.29944,0,0.688369,0.758235,0.994953,1.53362,1.14232,1.15802,0.954322,1
4.33475,-0.901949,-0.529579,0.83534,-1.04161,0.836099,-1.62202,1.24806,0,1.91323,-0.266096,0.00489296,2.21487,4.1891,1.13889,1.30187,0,1.2757,-0.454349,-0.890901,0,0.821598,1.00665,1.17187,0.754894,0.774493,0.944814,0.807491,1
0.564766,-0.0945291,0.712858,0.187547,-1.35024,0.732583,-1.73392,-0.393548,0,0.75454,-0.288438,-1.51378,2.21487,0.79855,-1.46351,1.53652,2.54822,1.0705,-0.960706,0.253433,0,0.84999,0.912547,0.984613,0.7364,0.660503,0.799534,0.694543,1
0.62095,-1.0159,0.577472,0.776368,-0.342783,0.619082,0.0168085,1.55463,0,0.559515,1.14142,-0.60719,2.21487,1.42148,-0.689796,-1.6694,0,1.29127,-0.424368,0.0126015,3.10196,0.776282,1.0694,0.993092,0.797911,0.831805,0.895677,0.797979,1
0.947621,-0.0136897,0.759467,0.49609,-1.06953,0.728003,0.192079,-0.249411,1.08654,0.994512,0.341012,-0.718156,0,1.2592,-0.109057,1.49436,0,0.6701,0.739919,1.40765,1.55098,1.61714,0.974916,0.988265,0.769781,0.781957,0.776866,0.69853,1
0.52853,-0.590279,-0.818109,1.14101,1.61043,0.848649,0.507963,0.942599,0,1.36303,-0.85572,-0.392468,2.21487,0.73357,-0.058083,1.70405,0,0.74726,0.770734,-0.167848,3.10196,0.989349,0.834946,0.983507,1.08507,0.956766,1.00642,0.871278,1
0.864535,-0.4286,-0.818109,0.711425,0.994832,0.885201,-0.932822,-0.534914,0,0.687307,-2.76641,0.625748,0,2.09674,-1.14128,1.20756,2.54822,1.83553,0.759074,-0.514113,0,0.841108,0.931279,1.0843,0.98483,0.853501,0.913734,0.792369,1
0.626074,1.15897,-0.122865,1.03586,-1.55054,0.808617,0.0465154,0.558971,0,0.825801,-0.441915,1.37865,2.21487,0.758157,0.460759,-1.06418,2.54822,0.589532,1.08804,-1.05183,0,1.26427,0.945816,1.07055,1.03659,0.798298,0.738324,0.752447,1
0.685186,0.489852,0.257872,2.45451,0.995781,1.32464,1.38333,-1.28665,0,0.739809,2.90932,1.02966,0,1.23321,0.077544,-0.595431,2.54822,1.87594,0.88483,-0.233882,3.10196,2.6103,1.93557,1.10916,1.19979,0.698245,1.4776,1.46725,1
1.56747,0.409987,-0.44413,0.838307,0.329398,0.803578,-2.841,-0.262716,0,1.12306,-0.900403,-1.70242,2.21487,1.27097,-0.44949,1.27136,0,1.16811,0.468419,1.39766,1.55098,3.23832,2.19841,1.02033,0.882264,0.913587,1.6625,1.68876,1
0.748873,-0.874678,-1.19486,0.766419,-0.55349,0.394003,1.60514,0.657096,0,0.878681,-0.696415,1.59892,2.21487,0.810844,-0.738949,0.0553791,2.54822,1.46921,-1.67444,0.156879,0,0.815718,1.08673,0.982625,0.899206,0.883548,0.895692,1.07995,1
0.879725,-1.11135,-1.40793,2.53453,-1.14636,1.6504,2.27552,0.851127,0,1.41553,-1.525,-0.564468,0,1.31839,0.221363,0.246208,2.54822,0.906448,-0.210332,1.61463,3.10196,1.71167,1.20593,0.987124,1.96569,0.815601,1.29214,1.18174,1
1.16577,0.382716,-0.952941,0.770339,-0.4626,1.17367,1.8923,0.787374,0,1.11689,-0.0698786,-0.847986,2.21487,1.19019,1.06243,1.516,0,0.919349,1.71182,-0.0280099,0,1.07069,0.957547,0.979944,0.770708,0.548163,1.22184,1.05058,1
1.8418,-1.46101,0.323901,0.521257,-1.22349,0.970853,-0.175296,1.40495,2.17308,0.540378,-0.776067,-1.25135,0,0.760265,0.386118,-0.452861,2.54822,0.867747,0.281034,-1.2688,0,0.534578,0.790207,1.3361,1.14015,1.11339,1.08457,0.910538,1
1.54167,0.724579,-1.05503,0.750433,0.364932,1.17147,1.25064,1.1771,2.17308,1.26583,-0.752754,-0.371939,0,0.615377,0.711077,0.724945,0,1.24576,1.01225,-1.53571,3.10196,0.788296,0.900064,1.4276,0.838269,0.820207,0.878452,0.761308,1
1.28289,-1.66944,0.699542,0.581633,-0.312424,1.56282,1.06447,-1.17855,0,2.01093,-0.750812,0.245134,2.21487,1.44571,-1.41982,-1.63611,0,1.08073,-1.18057,1.0575,0,0.908212,0.720297,0.986252,0.894247,0.830873,0.958683,0.830286,1
1.46169,-0.490934,1.48301,0.307384,-1.38366,0.930638,-1.11403,-1.44021,0,1.16322,0.0437721,0.734494,2.21487,1.42253,-1.29693,-0.229303,0,1.30831,-0.330259,-0.400356,3.10196,0.961066,0.935598,0.985521,0.996572,0.982222,0.8669,0.825671,1
0.704951,-1.57009,0.177417,1.32031,0.67703,0.989999,-0.4486,-1.30217,0,0.497948,0.136053,0.772223,1.10744,0.751132,-0.535053,-0.324162,0,0.684948,-0.0371049,-1.72604,0,0.784743,0.637421,0.991213,1.54277,0.443471,1.15313,0.967133,1
1.21006,-1.12791,-0.0218807,0.570148,-1.09195,0.737621,-1.74283,1.66107,0,0.603204,-1.30352,1.00969,0,1.04389,-0.184608,-0.07786,2.54822,0.883325,-0.845776,-1.24272,3.10196,0.840967,0.700207,0.98714,0.72825,0.706432,0.781774,0.728845,1
1.16504,-0.590279,1.58177,0.222025,-0.160107,0.929538,-1.60222,-0.0332044,0,1.0693,-0.25444,0.951433,1.10744,1.40567,-0.434926,-1.09358,2.54822,1.43318,-1.43292,-1.36591,0,1.64615,1.40398,0.989866,0.782138,1.26273,1.17522,0.958524,1
1.44852,1.07034,0.520877,0.371057,1.67337,2.08892,-0.175296,-0.978971,0,2.53897,0.602312,0.126956,2.21487,2.08129,-0.0171218,-1.63889,0,1.03959,1.75013,1.23785,0,0.934723,0.767145,0.982067,1.07008,0.915033,1.1825,1.01467,1
0.71703,-0.86299,1.2716,1.33769,-0.299013,0.845077,-0.657538,0.193638,0,1.56637,0.0165736,-1.3662,2.21487,0.439229,-1.50902,0.879161,0,0.840972,-0.450185,1.12908,3.10196,0.850837,0.660444,1.34029,1.25829,0.858471,0.926979,0.856506,1
1.43241,-0.538659,-0.389754,0.871917,0.265855,1.83691,-0.474346,1.63224,0,1.44336,-0.816865,0.12751,0,1.0374,0.585463,-0.899426,2.54822,0.886976,-0.980694,0.743421,0,0.815839,0.91366,0.98471,0.851445,0.645809,0.87563,0.773947,1
0.731304,0.708995,-1.67093,1.58363,0.952973,0.627326,2.0448,-1.65531,0,1.07773,-0.649789,-0.546711,0,0.68545,-0.592399,0.772097,0,1.17785,0.53671,-0.631202,3.10196,1.22316,0.969251,1.04508,0.648758,0.283127,0.613314,0.791413,1
0.785109,-1.01883,0.789984,0.687717,-1.24526,0.668824,-2.24488,-1.19573,0,0.560145,-0.492426,-0.181633,2.21487,1.15032,-0.403978,1.19536,2.54822,0.744582,-1.91262,0.0736419,0,0.981502,1.03288,0.988222,0.653399,0.807518,0.911176,0.771788,1
